inventory_id,branch_id,menu_item_id,quantity
eea75ea8-9ebf-4ca1-b,3,74eb101a-f316-4f5d-8f1c-d18cf651,532
751e94d2-6e5a-47a9-a,4,224dae48-bab5-4fdb-8ce5-4242f358,951
9a67b686-9de7-4dee-b,4,ef8a45d9-9707-4460-b24d-76c55002,981
d7da52ad-f695-4262-8,1,c9846858-bade-4950-ac61-895b7255,968
4320ccad-6618-4f6e-9,4,1f05ed0a-0793-4573-8de4-6620a7b9,859
a770a627-c453-4f01-9,4,e7f9741d-b7b1-43be-b1d8-2b429a8f,733
5d9b7053-c3ec-4264-8,2,806c4252-a435-4437-acb0-839adc29,588
ac575c78-6328-42bd-b,2,cb3319e7-7344-484c-8375-a88ea13e,369
35629345-07e9-44d0-9,4,16e87d06-c189-4d3c-a683-51158522,820
0d6d4fc1-375b-496a-a,4,20766d1d-424b-406e-8738-d3522cb6,222
953d2a96-ae8a-42c0-a,2,22d32b47-ca8e-4f95-ba44-9075b7be,634
775a7e4c-2bb4-45f3-a,3,8cefaa81-a457-450b-8af0-612066b4,310
08246c0f-6381-4b98-a,4,624a6824-f0a7-4deb-8a5a-2232dc1c,448
0a7f7e1a-d135-4fde-8,3,d1001eb8-76c1-43af-9b7b-17eb9730,590
f7e7373a-cc18-44ff-9,3,3432f0d8-10ee-4e8e-80b4-4b1e9895,422
7ab5d05f-407a-40b2-b,2,d59e1a6a-1274-4d96-a79f-9fb963fd,248
b9854760-6f6c-4b9f-8,2,056ae090-0801-4b93-8173-228b3dd8,520
c949308d-f1bb-45d5-8,2,0b0143c0-7306-4a72-a08f-0e29378d,931
747ff068-e21e-46ae-9,3,dcc0f402-f15c-4c79-a808-0a84c634,696
bddf2655-2537-4ff6-a,1,002630ef-4996-4b0e-8bc2-ec537cff,611
2029b1c1-cb2c-4d24-a,1,49975f11-3563-4804-ab1c-bc308a5e,519
8d54ea29-bace-46a9-a,3,82643a46-b98b-4cd9-8f5e-e524e77f,783
95aeabd5-55a2-408f-b,4,eb34f581-acb4-45b1-b547-b307224b,567
e8007b7f-36cd-45bf-a,4,91752a9f-b9c3-4093-a193-d5d443a4,665
f1b9e576-8c2f-46c6-8,4,66d9828a-4fe5-46ef-a897-d8cbdd91,704
69d0782f-876b-41f6-a,1,3dad03ca-f761-4905-a5dc-80a37aea,962
864de610-547b-474d-a,4,36259ca5-4e25-4dd5-a8cd-ffd172d4,672
1b3915b3-03ce-4461-a,4,4776772e-0558-4753-b728-8baae677,704
2898dad3-8ac3-469d-b,1,80e59c95-af8d-415c-9860-1ba7c067,582
90a8cb9c-c4d2-410f-9,3,518bab1e-c063-4617-9e86-dbb6ff77,786
04c79806-b81c-4620-9,2,9f382add-f4d0-4bac-a587-dfc72f78,775
6640f46c-f84b-4cf6-9,1,f84b3989-9414-4807-b702-9b522f5e,578
6ac9b509-748f-49c3-9,2,bab1b3f4-b505-4451-8edc-2fd99ceb,340
50f3ae51-884f-424c-b,3,3a37ce44-3aa6-4af2-ac9a-db9bf792,166
fabac4f1-e870-4c43-a,2,ae60de92-0a28-4deb-b3a4-885d8832,40
369b98af-37f2-4150-a,1,ec25dd22-0a68-49a9-bb0d-0037041c,748
c1284dd6-b774-4694-b,3,7cc41793-c2ab-4901-9f39-049bfd5c,533
76ec6358-91b8-46b8-8,2,87420b72-6e68-4fa2-a036-c16cd671,186
33b6e950-4b50-41e7-8,1,5212335d-4767-40e9-b7ca-b2bf3ba3,616
87d120c3-70df-4b5e-8,4,d71829da-c1ac-4e30-813f-ef450a64,764
18323fe8-d6c6-4adc-b,4,d9bd2783-0c05-4534-9771-fdf907c6,868
e88c393a-2a43-4136-9,4,df5911df-778e-411a-a7bf-395f6b3f,447
035b3f3e-47e1-4fdb-9,3,43efc0d1-6aa3-4b69-babb-50e3750e,197
6d3f1f59-1a52-4ad1-b,2,f55e48a7-a996-45c0-8cdc-2e11d894,230
34107e26-8cab-45a7-9,4,4ca31ab3-af86-4710-a92f-38f7ee4f,590
7bcd3496-1264-40c7-8,4,a375a18f-378a-440f-8704-8724d67c,970
630b752b-1be9-42d2-8,2,1094cc22-5089-4a83-9e9e-9798f930,741
b87ee162-7ef5-4723-9,3,ad7cdfea-84a7-4e8c-8515-3b5e1dba,448
c9618bdb-3ac6-4ddf-b,2,4f840198-7c1e-4807-a1c7-beab840f,890
6fdc8ab0-1583-41da-b,4,2e39caad-ec82-47cd-830c-b6bef905,338
e85d4a62-dd6c-4455-a,3,13317a8f-e381-465e-a1c3-dcffaa4b,293
92f5763c-ae57-4d22-a,2,40be2cb0-3612-49d1-a63d-2b412682,503
35fbb972-d7a3-45eb-9,4,47d16545-32e9-412e-9ce6-46059f51,154
b87f76a3-e85a-4907-8,3,eb656cad-623e-42f2-827c-f3e4347c,432
b2fd57ac-df5d-47b7-a,4,7712059d-77ba-4eee-9fb6-0ecd24f6,356
bcb81370-2478-4b16-9,2,6011c1ae-e8df-4fea-8f83-ff41b73b,462
d78eb916-3861-45a3-8,3,fa649a6d-4d4d-4a42-9707-65489a61,452
f64ec3dc-1e6b-4f54-a,2,1d38b31b-677d-414e-8e29-41470df4,713
f28fa0fa-2f29-4773-a,2,03a4ab49-2c35-436a-9611-4777c07b,346
fc4f665b-c453-43c2-a,4,48b37103-dc11-4e85-bf9e-f2f541a6,351
f602729c-c9c9-4382-b,4,61402583-3542-436f-912d-abba8133,532
5d06a153-8bcc-46e6-a,3,d55fbd5d-735d-48e0-a2f7-f881ec50,217
5da41374-7d37-4cf0-a,2,79dc1d61-35ef-43ef-af3b-90d80c1a,62
7e75dc35-e1a0-4d08-b,4,dfec8fe5-2328-4961-a4e4-34f12d93,176
332f7f88-1148-48b0-9,3,9e202883-d7ea-419d-9882-667212e4,283
956c57e3-c622-43de-a,1,09dcd7c4-74a6-47da-a83b-0c5cdb51,350
fdfd76a3-79a7-431e-a,1,bf707880-2065-41f5-9f1b-d1e0785a,39
5571cae3-46de-4c37-a,1,73004b58-3b9e-40c2-b47f-2c4edd50,558
47033f19-79ee-4be7-b,3,432146ff-8f7a-43f4-ac89-d5f14928,730
e76a25d4-1457-4653-8,2,83e7948c-f302-419e-8c4c-4003a82d,852
5a8a0e17-2c6d-4628-a,3,a558a7ef-76d6-4eb5-b503-b182d02c,518
a27c181e-500b-473e-a,4,f5f4a340-c611-4a36-8f02-eca3e370,187
e674aabb-d7b5-4dd0-a,4,70de57b5-9264-4036-9fe2-a03b4459,350
f13e35f6-508e-4160-9,3,4f003efa-8f8a-4a73-9cb8-67c7a339,594
4c9d629f-b8a6-4475-9,4,9a1d0e40-c9be-4a10-9481-288914e6,271
2e1c370b-04a6-4860-9,4,baf3b9cc-fbdd-4b6c-98f2-678b31a1,320
cbdd94e7-bb11-433f-9,1,ef2809f8-3bc7-4c1e-821c-8d78024d,86
df3e8be6-f866-4a7a-b,3,6d7af167-3d15-45d1-808c-2dc9f9cf,687
1bf28245-d3b2-40f3-8,1,c01ffe10-8775-4c72-ac87-d4ce669a,977
cc1683f3-b1c8-4884-a,2,9c036e32-7e0a-4770-82b0-b448a094,376
a3e94e38-1913-4739-b,3,a82c0e6b-e88f-47aa-8f77-660eebc4,361
e9c92423-357d-470d-8,4,012bc8f3-dc6d-4b96-bbdb-ca188340,47
b2e9e99f-1d5d-4943-9,1,a6955d25-07b1-4369-bc0b-5f2d8341,887
8f4d54cf-122b-46ab-b,1,47521d47-344f-4332-ac01-85490056,544
9b1ed3ac-cbab-49e0-9,4,86e315c4-45e8-4f23-b9da-49092400,426
0307f5d4-0a54-40e1-a,1,0db8ebbc-ede9-4520-ba73-7a369b57,51
2796848c-4365-4259-8,3,cc4e3efa-9c4c-4d74-b5ec-fa4f76c9,93
e1cb386f-8567-440c-b,3,c87854f7-cfbf-49f3-871a-485ab5c5,670
133e2faf-88d0-489f-a,2,e659c0f9-b292-4ed5-a52a-32c9aba1,756
3a055afe-d7b1-4203-9,4,6f8856c9-781f-4c35-8418-125614aa,803
71f5c2bd-2cf8-4cbf-b,4,23b20b99-d24f-4efd-890f-586a5562,314
fbbcfc1c-3f37-4e92-9,2,3883f8ba-2dbe-477e-9041-03b2846d,261
7bef7322-ee23-49ad-8,3,b7bcc024-de02-4ff3-9557-8939aad1,786
d01452dd-5bf5-4e28-a,3,54e45069-dbb7-4705-87ee-5d2dbe9a,469
edf6e93e-b141-4128-b,3,1a3292b9-d34a-4e76-833c-bfc94b6d,832
46627584-51d5-4930-8,2,77925037-9206-4306-83fe-274fc966,180
475b558f-5fcc-446c-b,2,cbbf172d-0f32-4125-81e3-76fefd05,219
9e41c513-bb3f-4193-8,1,f7190126-a951-4a12-85f6-72b85e30,985
79abe5fa-46af-4b7d-9,1,76f70a58-1e70-4687-b7c5-1412863e,507
d6b0caf8-36da-4cf9-a,4,42323420-99ec-4d1b-9b04-008eee7d,372
070041ab-9ef1-4d83-9,2,9dd29e93-b3bb-4a54-b6ce-ae8c5889,922
10e23b90-1f02-4dc6-9,2,c6790b8b-d297-48dc-98ee-1153c043,550
84c573ca-c451-47e1-9,2,536eb5fd-452f-40c6-8a0a-a3e7448f,1000
9a9291d2-54f7-4eff-8,2,1f7ec499-6bad-43f0-86f7-9ceaf6d7,172
05634f55-d844-4895-8,2,48c11ed5-808b-4ec4-ad36-06a34878,496
5ab1771e-67d6-434b-b,4,2ecfde2d-de4d-4945-91f2-abd15ce9,997
97fa7e2e-b9d0-4d35-8,1,9fa4b4a7-ba7a-4846-b7b4-fab69265,456
69b60aa9-5ef8-4bd2-a,4,1070377b-3a72-4951-ae5c-a87b8789,125
f79c5fe1-ae08-4b51-a,1,401f4a44-0399-428c-8f0d-a1bc010d,281
da7397f2-f97e-4a11-b,1,59febe38-984a-4235-b32b-9e444009,963
e1d98ce8-e22e-46a5-8,2,051d331d-be2a-475e-bdb7-0ec0c77f,958
18a59ece-2366-4d12-b,2,63a942a2-b2b0-4b17-bf3c-6af2af30,591
682be457-1c55-4255-9,3,435b7d68-17b2-49de-8f74-4abb377b,823
ad2d39a2-82a5-4fbe-9,3,59e9822e-3385-41bc-b845-8510a4a4,622
45a73442-8a96-4c67-a,4,10c7fcb1-6090-48e5-93df-4a723341,873
6f8f0ce5-f2ad-4cb5-8,4,1966ecf9-f945-4ea5-b9e1-f7f883b5,850
a9e4ccd5-365f-4bee-a,4,1be683bc-febe-450e-8b39-5cdf06c8,555
cb8829b9-3084-4c87-a,4,9c56e76d-91d5-4f7d-a791-7db51c22,407
d1eb49c1-d519-49ac-a,2,00f82ff0-67df-444f-9730-4f234f0d,217
c594f36b-149d-4bb8-9,4,43bb8140-7a3b-4596-bc3a-950976cf,739
f0d1257b-ea96-4816-b,4,0b35c7bc-3303-46ee-8b56-929e75e3,107
c8aa7477-bca5-4b70-a,1,f02cfdcb-58d6-458f-bfb0-80597a64,914
df583bbe-59cc-46ff-b,4,fce4bb40-74ca-4047-bcb2-a1b47233,884
ee4b7606-4ddd-4dcd-a,3,65e9414f-04cf-40c7-8193-a2fd7621,756
aa43df00-d03f-4ce9-b,2,15da046f-32bc-4b7f-b83c-abc60b7a,655
fd572318-c7b2-4d1b-a,4,51abe5a2-0aae-425e-a0c3-3d975bb0,408
8e1a3dbf-81cb-4bf0-8,3,0a7e1bc1-0781-45e3-828e-a4cf2767,396
495a37c8-98e7-4765-a,3,88b964ff-945c-48b1-9a93-7dea78f3,684
459b2514-8174-46a8-a,2,e4c9e5c9-d4f9-4c94-b513-1cf06404,848
8584768c-e4f6-4fc1-8,3,a2de554f-fa85-40aa-b459-4685c566,831
18617d60-e505-406b-8,4,0930a175-62c6-43fc-a033-986349b9,698
0a174d4d-fa49-46b0-b,3,fa7d20ad-f17f-44c8-a058-e6986489,806
22b76bac-a7e1-466c-9,3,e7cdcd5c-ee21-41ea-8482-08b2284e,15
d8b1746a-57d9-4291-b,3,6b83850b-544b-4588-bc1d-ea4a9bfd,513
18a8d59e-153c-4ee0-b,4,c99a2331-bc4f-475f-a37e-69e0212a,636
6d0bbee2-d7b7-4e5a-8,3,361dc5f6-f005-4c33-b5db-b1040e3c,141
843b4195-c6ca-4989-a,1,efb6c081-7326-4a17-8c0a-ea5bfedd,791
cfd98cc0-6bac-41f3-a,3,0f9a57f3-625a-492c-a7aa-44fc9678,840
1abb4c66-dc2b-46a0-9,4,934a78de-764b-4ad0-af81-1c54bba8,684
797b9bd3-3d57-46d3-9,1,b2d53ad5-e1b5-42da-8c72-700eaa19,470
86f8b56f-d6e4-471c-9,4,91141ca0-bf53-4ed6-a45d-48a438e6,572
f5542691-cf6f-4b1a-b,2,ec7f5d3d-4436-4905-ae6a-51e628e9,737
7f0eaca3-4e34-4ec9-8,4,3d63703b-b1b1-4485-87b4-fcf7f108,44
e3f64956-8861-4db8-a,3,ca6fc6fe-6b16-47b4-bede-b3681888,711
24820495-1207-4adb-9,2,3ad447b3-372b-4a41-b5e5-43b1a7d9,570
f732aeaa-7417-48d6-a,4,1e20b022-6275-46a2-ac4c-bdaa7657,222
04e0d7c8-cefa-4fba-a,1,d582ca56-8a33-4786-b8a0-1c21fd55,545
5e192461-b382-4837-9,3,09237b0a-70fc-47fc-a1d8-f98858b5,147
721813b9-f5f7-4049-b,4,4bde51d0-9eaf-4c83-927e-33871056,214
5b49608c-ffe5-4bb8-8,4,36a67f08-c486-4b5e-8656-12a5d6d7,70
70aabf77-8f20-40c5-8,2,4572f56a-c306-4e22-94a1-0fa78ea0,518
bad49f12-00b1-4967-9,4,e462e953-3945-4616-9a3d-1b34ddfb,59
646da61f-f00f-4c13-8,2,e864779d-2060-474a-904f-1f1889a3,938
f58c48c5-ffe3-4756-a,2,5b401478-e6ea-457c-9d62-0dc3b2b2,384
c5c31975-c306-413d-b,4,adc6d14e-e273-4cd8-9460-ab4a33d3,905
24a2d2f9-5a1b-4afa-8,2,488fcc2a-ab47-48ed-9370-89ccaa93,443
e83b5631-a6fc-4162-a,1,3d5d5089-0fc3-432c-be1f-3fd42db8,720
4a7dfa86-f797-494d-8,3,a13ab77d-374d-4d85-8221-b2a5e8b1,567
7de99e9d-cd24-412e-9,4,26f93257-d9a5-4b09-b668-571c8f6f,777
b770c804-0ee4-462f-a,3,9881ec30-0ff9-48c5-872b-89065434,823
dbba3633-6229-488e-9,4,137ffe95-e46c-4d09-9554-f7416526,124
7c16b22d-7a9d-4b97-8,3,b464cec1-7dc0-4f3f-b12d-17f87886,596
4d11e137-706e-463a-b,1,2f27f238-6343-4d60-8b5f-7fa9d652,59
12ce6af6-2558-4070-8,2,fea8267d-536d-4542-b30b-0105930e,221
2aec9976-1d27-488a-8,4,212f749a-d563-4c73-a497-ec1d3300,541
16fae1da-dedb-4234-a,3,08eee004-5081-4526-8757-a5a37573,484
4b792874-d75c-425c-b,2,3f43d8ba-113d-4b36-a768-c8ce4e69,660
ee12ee84-a398-4935-b,2,14873777-9cb7-4cee-ae5f-af8fcdb7,173
6c9aca80-be73-44b1-a,3,d9f6736c-7f58-4057-8ac1-755e796e,300
9230c39e-31a7-4d36-a,2,21e1c159-a8aa-4df5-8bb8-f97bb801,50
0ac2f9d4-da34-41c5-8,3,1e3ab03c-bc64-4d41-83e8-2ab166ce,218
d3bae198-34bb-43fc-a,4,4b407e44-f15f-402b-a16e-510e78e6,574
0c22513e-0f4f-4015-a,4,cecf20de-eaba-4ddf-b071-48115d40,612
87280c21-beba-48e4-8,3,6b1addd3-01bd-4b9a-9002-e794f801,342
2c06ce81-a9cf-4f1a-9,3,0008d83f-5add-43f0-a0e1-5162293f,344
77d31803-3bc6-4f5b-9,3,d63e94c4-4048-4ecd-8f5c-625a1c1b,288
6178467f-5f55-4cb7-a,3,55539b4d-2ec9-4908-be18-ae9b8866,194
01293b5b-5f44-4720-b,4,15036e14-e00d-4059-8be4-579b1506,245
c4b349a0-15aa-49e8-a,2,adbe0d1d-d64e-4b5c-bb9d-de5e84cf,458
7b045d88-a88a-4e7c-9,4,81cece84-6eac-4942-9f01-d6e831a2,723
c25babec-5e3e-47de-b,2,1b47ee14-46bc-47ed-adb0-f3516c5d,404
40e0779b-d9ef-4606-a,1,ab9bd6c4-c232-461b-9933-bd602354,68
9f147a14-33b6-46e8-b,4,82f52653-15cc-4651-ae72-b6619325,536
11b83275-1004-4b8f-8,1,886854b1-10cc-468a-a33a-bfe45984,873
744ccf63-d50b-45e6-9,3,6893ac95-dc6d-4432-9f4c-0353a5c0,346
830a38af-6688-478b-a,4,c2fddc0c-696f-4b50-8f63-718c1bf3,803
f8970bd7-0b8f-411c-b,1,ea523592-e431-448b-aa50-8146a115,809
e7639c1f-21d9-4db9-8,4,71714493-0dee-4471-af1b-2000dff2,218
eb8fbcdb-513d-409a-a,2,8257ea80-c117-458c-bacb-866ec05a,358
17f5043e-a0e2-4a06-a,1,8eebb2ce-0fe2-4a67-8382-6e6a9f5a,852
b6034f54-330b-466b-b,1,0686ee1f-475c-4202-b0c2-b4ce087c,554
e1850e32-58ca-4a0b-b,1,9501aba7-7c73-4ee3-ad05-27fb6d30,194
985747cf-27b0-4782-8,3,af923087-9409-45ce-a810-89ba0dc3,291
e199fbf2-ad3f-4c65-b,2,96c5a47e-73d9-4750-9402-cf0aa5ba,742
0edfbf60-fe97-4f0d-a,2,15a550aa-6cea-40a9-91f2-602d4c7b,91
b905beea-290e-4dd0-9,1,6e7c1a0c-bdf1-459c-8886-14567fa9,384
e68e5de2-40d9-4049-8,4,a842d4e1-6548-462b-82ff-b38345c4,126
c2fdd694-6c3d-4f5b-9,1,4ce4f683-f91e-4750-a670-68cba01f,169
db29a045-a8dc-434e-9,4,03d13eb9-3574-43b6-baff-b0f5e7a6,321
52fd2d29-8854-46fe-b,3,da369cd5-4af7-4587-99e7-554bec5a,269
68eed1e5-85a6-41d3-8,3,28af43bb-3497-4e36-82ca-50e2b77b,768
9bf78876-f7e0-4976-a,2,ded56116-cbeb-4949-8e3d-9f0c3fa6,811
4f0e2eab-d892-4ebf-9,1,4ea4986e-9f4e-42d4-8a56-43325ec8,318
a9463b07-49ef-4b3c-9,2,e2273850-37e2-4f70-b265-e598b543,727
db35659e-51e3-4b9e-a,2,eab76a0b-0922-4ef3-8192-9e0058fe,374
7b29c080-388f-487f-8,2,d8829f2a-b61a-49d4-9f76-5be603bc,391
85682c7d-ae62-48bc-9,1,6174564f-8676-4c9c-82c8-5f02cb6e,906
2e8487ef-1477-4a09-b,3,030688a5-3fbc-4a31-8c36-46024497,702
8d85bfa9-8717-4e2d-8,2,62d76354-77ca-4bcc-a6d6-2c1a2d35,303
54a54e66-976a-4ec9-a,2,afa9a343-f8cb-4fcd-b3db-baa00a4f,490
d2da291a-b82b-47ac-a,3,f49e9c23-f889-4962-a5ee-01b9875c,229
32b22208-634f-4e30-a,2,3831de2f-2ffc-4b7b-9738-93cf7f0c,758
aa97afc5-ef75-4e7f-b,3,37f2fe29-b1b1-4a10-8b97-d165eeee,660
1b1b817f-6868-4d8b-8,1,971f8558-4697-48ca-9885-eab36b39,460
761c8572-bc84-4d54-8,4,4b9a5240-6494-4c91-9c96-727da775,414
4f760aa9-ea5c-47d4-a,3,62137d17-8312-4a63-86eb-e5a907ce,848
6c90be78-0479-4301-9,1,c333f847-1c61-4eed-9382-ef248579,758
4ed8efb9-bcd5-4061-a,2,fceed7af-99b1-42b3-8fc1-ea40970f,429
3f54303f-ea4e-45bc-a,2,8e94ab85-64e2-484c-937b-8f210eb6,371
9e54be83-842b-4aad-b,2,55ab17d1-2338-4e87-8579-a9bd6837,542
97c0cc29-c00e-426e-9,3,fd81707e-cde7-4092-b695-b51ab471,709
771c8601-387e-488e-a,4,1665325d-dd3d-4a98-b347-dfdfa8e7,742
33c3478a-2fb4-4b2e-9,2,2bcfdd97-ca15-4e89-911a-65132425,146
b479276f-539e-4c52-b,4,b4e7a557-b26f-416c-891f-60a05b25,668
efbe8e14-a5a2-4a0d-b,2,fdfc217b-e935-40f2-8a28-687d79e8,927
a266d4f5-4fec-4dda-a,1,f37e2e13-29c2-4a62-adff-26ab0ec0,662
cbe0b6e0-904d-4752-a,3,887e3d0d-f1c6-4a52-8db5-b101177f,470
45a7f62f-684b-4c3f-8,4,8c3c73e0-cd6e-4d61-9a41-c8b5b63b,492
773a5085-2f7e-4bf3-8,4,c6f355ce-ca44-44be-8c2f-4b8b57d1,49
2e8c5255-3d8c-4080-b,3,f1eabdaa-cae9-45fd-84c2-78e3e5c9,64
9e904208-37d5-418b-9,3,28129c2a-0ddb-462f-9e4b-095a9298,365
47e9e365-e233-424a-9,4,4aa7b4de-45d5-487c-b45e-d355f189,775
ed972659-b18e-4bd5-b,2,58d17132-f73f-4626-8b38-2cc60456,471
5d26bfad-c555-4920-b,4,792a543c-e34e-4e31-b541-131a7acd,531
858e2516-77c3-4db4-8,2,e89054f8-9a8f-4b54-8397-5f38438b,183
c4d5348e-4bf2-4ac2-9,4,b9539777-ed15-4006-8915-d8ab4440,361
71ef6e1a-3898-4e8e-b,2,a0bdbe09-0a2f-42be-9467-2c2e6710,421
4c8d3dee-9736-4096-9,3,49df75ba-7524-43a2-a1ca-9e5cfc12,55
8a3b6978-b9bd-421e-8,3,103a28f1-e407-44b2-adde-e3ab919a,429
96b8caff-cc38-4518-8,2,f5cb3f25-8d41-4f85-a3cb-37764361,711
b63c47fb-1448-4435-a,3,302c6853-f87e-45fa-b297-dccd14c9,231
4da42f85-f2f5-444e-b,3,11fc08ee-1b34-4bd0-82da-6b83b79f,452
ef4dce85-7b7b-4847-9,4,904144ec-4dcb-4fe6-b553-235e94c8,946
d79c62d5-d9e7-46c5-b,4,a428b33d-cccd-4791-97b2-a2932b99,795
7e055db5-30e9-4104-a,2,c9cce86c-bd9b-45ee-8a97-20c8039d,759
a349f7ed-9257-401b-8,2,b90c0908-605d-4f19-8454-009723b1,111
068a4407-4b9a-490c-a,1,48ab5d07-2037-4f61-b3fc-785721b8,590
a028bdb5-0081-4f4d-a,2,24f18edd-e821-41e2-bd2c-416fa0e2,35
89797860-6dcc-4f8c-8,2,1b117930-8187-4360-b5b4-6ae93484,13
284950e6-88ee-41c4-9,1,85094aba-0826-42ac-b8b9-56272636,696
32c554f6-188a-4c57-9,1,62f759a1-d787-4e97-8d10-0f3d2b5f,433
42e6e446-9cec-49ab-9,3,16c262e4-bec4-4513-b202-e6c01bcc,1000
10e87dd7-132c-420c-9,1,32305c13-ffa8-49e9-8f4f-1a3302cd,325
3b1e5253-cb69-4253-9,2,2a16bfab-fb2a-4627-b479-93a1279c,165
bc8bd054-15a6-4a8a-9,2,d27fb17c-2f04-4b3e-a121-adb016b8,882
9e4655bf-bbd1-4798-8,1,67c44b65-53ef-421c-a71a-88d733d1,318
9446784f-34a2-4902-b,4,7e544509-66b4-4a4f-8b96-f9205824,510
7d873590-b2b2-45ef-b,2,fc4e11b0-4f2a-47fd-9c66-13bcf9cf,266
d0aa992e-3d7e-4120-b,2,6d99f7be-ad66-4357-9718-236632ee,897
c8861bce-20a2-437b-a,3,d011ca2c-ce60-4210-aebc-d89410f4,800
1ec2bae8-d5e3-4721-9,3,1dfa8da5-b001-44cf-9e15-2746b3ca,731
3acb9d2c-e09e-4264-8,1,1104e2be-e1ed-4583-9095-66f174e9,649
e5c5d757-f1ed-4e90-8,1,6b8927bd-d100-4ef6-a729-b225656c,553
9a90dc5b-1495-4429-9,3,482ca4c6-01bc-4f42-b04f-e5ccda0b,868
27ecb869-4a1b-4e4b-8,3,2369f6e3-9954-41b4-9632-1db66b11,962
df870fe6-a9c2-4ac6-9,3,561ea3f5-507a-4a6b-97a9-4093114f,750
75ea0d29-2f14-4f45-8,1,f773cdd5-2b2b-47e3-8090-fca64730,162
6854a036-fc5c-4241-b,1,1a75ced8-352c-48e3-98ea-61728c9c,313
fca1335c-9000-40ca-a,2,8dfd0baa-056d-49a4-8e16-a27c2ea4,485
d4876e57-e221-4cdc-8,2,1b117930-8187-4360-b5b4-6ae93484,373
e4028fd5-e987-42c4-b,2,7401dbe0-85f8-4bf8-a497-e06fe3eb,669
b4afe942-601a-4af0-8,1,42a69179-556c-4bbc-b7c0-2ee502b1,8
569d53e6-0185-4343-a,3,58f19ace-dbc5-4ad0-b988-983b8f3a,26
dcd110b4-a302-44f1-b,2,8ac807c1-6fb7-457a-8acd-32b12e66,851
d4e1630a-5edb-49a4-9,3,84de3421-3d6d-45ea-9e63-699401d4,62
bdd447e2-c9e7-4d14-9,3,e12677e9-ffe0-4072-81bd-baeaf961,775
141bc94d-e2f8-4986-b,2,f912cf2f-998d-4f17-8430-567743c8,990
36fa8709-d487-4fdf-b,1,795eba6f-935f-48d8-aa11-3a86b8d1,305
4958f17f-44b2-44de-8,4,23506bd3-90c9-4701-9143-029948d0,116
2462df59-cfde-4e0e-b,3,b1bd045e-d3d0-469c-900a-0d15c86e,655
06950b73-5ddc-43ce-b,2,2cb6dfe4-edca-4fda-8161-bcfc0c1d,29
d669d218-f019-43d2-a,1,74ccf5bd-b344-4821-beac-d00d9b87,787
cc4ac57d-61fd-474f-9,4,809ea89c-7232-4117-93b9-02949f7f,224
58043521-42b8-43f9-8,1,51eede0e-9f21-4958-8772-f962492c,955
a2e9972d-27ae-4814-9,3,4cddd6b0-a583-4732-9189-68e071cf,380
1ca0b3f7-59c9-498f-9,4,b05f5499-ed5c-4b6d-98c3-9fe93529,162
d1508675-00aa-4860-9,1,8570ff2f-8156-4ab8-84a7-4146b240,389
4d6b0e8f-7631-4fc4-9,1,1c133a04-dfb0-43b6-9677-67a92d9e,169
d10c46b4-91ad-427d-b,1,ce9bdfc7-d973-4841-91f0-2f1ca6a2,393
b6d8c634-199e-4bf8-a,4,1e739497-2bdb-4120-9918-63944ff7,196
add38574-4fe8-4a8d-8,4,e4d9809c-59e3-47cc-85e9-3eeef3c2,570
6c93e049-350c-46af-8,3,0672b528-8485-4936-94c9-9c92d8fc,727
bfd61bab-0b3c-43f9-8,2,236962c6-2adc-4f1d-bd20-5fd0a041,710
f7aad003-af64-4ba3-9,1,b4b01b8a-c7b0-497a-a1ee-d8304b34,724
460ec09f-4b72-4975-a,1,34e4c9ac-5bdf-4477-97c1-9710e2a7,82
b1e2b510-ab90-47dd-a,1,2a879fac-24e4-4113-9dc0-1f2ece74,732
a96aa968-2157-4c65-9,3,26352e99-13ec-4068-8690-0c33f16c,887
2bc57c37-d832-45d3-b,1,4845fa66-1d03-46f2-9b13-98b8120e,668
2294d9d4-158b-483e-8,3,2cdd8617-79f3-41af-a0a4-321b930a,246
ef0d4e7f-5cd9-473c-a,4,0e4ee1f2-a0fd-4289-b918-f747ae00,927
1b6453c4-cae5-4b58-a,1,c2900c5a-61dc-40e7-a543-37e68441,404
a336779b-ed75-495a-a,4,1287c1b4-ea22-40bb-afac-62c1e640,93
aa723f06-7f3d-4788-b,2,ad3ed60f-1aff-4ad3-b96f-a2a27dde,964
c398e78c-5be7-436f-8,1,41f09f56-7eb1-4c22-858b-4a707946,154
ec4bf07f-7b7b-413e-9,4,a8c351e9-81e7-4c29-875b-35dff8ed,185
3b0bf816-dd1f-469f-8,3,a49bdb8e-07f1-4db7-befc-bf4b38fb,551
af3c3d0b-cb3e-499c-9,4,0d8354fc-5184-4a5e-bf33-58d233e8,457
add7da9a-b879-4203-a,2,24e287ce-1195-4812-93c9-c7504f6b,614
182a1bbf-48fb-4843-b,3,d80d0f82-677b-4d86-a3d9-fa9dc21a,802
97fad4fd-bbd0-4103-8,2,b7de1502-4333-4b73-96b9-7139c830,336
e444558d-bafb-4221-a,1,81d48180-a291-4852-a99b-b456cfdc,29
83b44579-bdd3-4ce3-9,1,d15e344e-f336-4ad7-b9b5-2e0ec3a6,192
461904d6-7494-44d4-b,4,60f4c3b1-8e33-4fe9-9ba3-4c9ce961,603
